
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set CENTER and time  0.5000000E-01

       200  1.642870E-07 -2.361970E+00  4.246603E-15
       201 -1.328258E-07 -1.978630E+00  1.221245E-14
       202  1.534093E-07 -2.652050E+00 -6.800116E-16
       599  1.248006E-07 -4.695021E-01  2.402592E-14
       600 -3.333834E-08 -1.116447E-01 -6.839668E-14
       601  5.750564E-07 -4.571816E-01 -2.600697E-14
      1562 -3.556393E-07  4.357816E-01 -2.506328E-14
      1809 -3.411964E-06 -1.915587E+00 -1.632028E-14
      1810  3.270961E-07  3.413768E-01 -1.261404E-14
      1811 -3.666135E-07  5.611198E-01  2.330081E-14
      2087  3.650276E-06 -2.156202E+00  6.952772E-14
      2315 -1.339249E-06 -2.125942E-03  1.454609E-14
      2320  4.365910E-07  6.402413E-01  1.181763E-13
      2321 -2.143345E-07 -5.699151E-02  1.831174E-14
      2322 -5.877897E-08  5.640246E-01 -1.393590E-14
      2323  1.404025E-07  2.584089E-01 -3.953782E-14
      2324  3.364004E-07  7.442522E-01 -1.716682E-14
      2802 -1.200982E-06 -2.601679E-02 -2.192690E-15
      2805 -3.300558E-07  4.022929E-01 -5.342948E-14
      3544 -7.047383E-07  5.042174E-02  6.904199E-14
      3546 -2.440410E-06 -5.643401E-01 -6.772360E-14
      3552 -3.101482E-06  2.755018E-01 -2.506328E-14
      3553  8.602403E-08  4.887626E-01 -2.040035E-14
      3554 -3.396534E-07  5.421781E-01 -9.686696E-15
      3555 -3.869768E-08  3.450221E-01  2.947642E-14
      3556  3.375117E-07  5.547317E-01 -1.554312E-15
      3557 -3.981783E-08  4.067518E-01 -2.553513E-15
      3558 -8.541831E-08  3.469376E-01 -7.521761E-15
      3559  6.477266E-07  5.453734E-01 -3.885781E-16
      3560 -1.752783E-07  3.110864E-01  9.880985E-15
      3561 -3.494627E-06 -1.622070E-01  1.754152E-14
      3880  2.943122E-07  4.943385E-01  2.847722E-14
      3881  3.446995E-06 -3.819327E-01  1.820766E-14
      3882  3.503219E-06 -3.845497E-02  3.250178E-14
      3883 -7.066145E-07  4.045101E-01 -5.551115E-17
      3884  7.269492E-07  1.520038E-01  4.389544E-14
      3886  9.392438E-08  4.843665E-01 -1.557088E-14
      3887 -3.086025E-07  7.160378E-01 -2.775558E-17
      3888  9.348822E-07  7.465424E-02 -4.698325E-14
      3889 -7.495132E-08  2.114524E-01  5.355438E-14
      4008  8.912287E-07 -3.408946E-01 -2.506675E-14
      4026 -9.226948E-07  5.239110E-02 -2.783884E-14

 total force (fx,fy,fz) for set CENTER and time  0.5000000E-01

       -3.005675E-06 -3.271711E+00  6.114597E-14

                                INCREMENT     2


 forces (fx,fy,fz) for set CENTER and time  0.1000000E+00

       200  1.421951E-11 -4.451152E+00  8.326673E-15
       201 -8.153195E-12 -3.736016E+00  2.414735E-14
       202  6.397880E-12 -4.998214E+00 -1.637579E-15
       599  1.497092E-10 -9.004518E-01  4.805184E-14
       600 -2.764911E-11 -2.228864E-01 -1.368211E-13
       601  2.290268E-11 -8.700764E-01 -1.912359E-13
      1562 -5.096878E-11  8.276473E-01 -5.017514E-14
      1809 -1.776302E-10 -3.569167E+00  1.798561E-14
      1810  1.079429E-10  6.466037E-01 -3.222075E-14
      1811 -6.458408E-11  1.062644E+00  4.662937E-14
      2087  1.419420E-10 -3.997308E+00  6.239453E-14
      2315 -2.220405E-10  2.464321E-02 -9.403936E-15
      2320  5.377994E-11  1.209344E+00  3.075040E-13
      2321 -1.982643E-11 -1.167475E-01  3.664430E-14
      2322 -1.037905E-11  1.069282E+00 -2.795507E-14
      2323  2.004878E-11  4.909115E-01 -7.897849E-14
      2324  4.773335E-11  1.412630E+00 -3.423650E-14
      2802 -3.059068E-10 -3.554621E-02 -3.483325E-15
      2805 -2.588397E-11  7.576055E-01 -1.067479E-13
      3544 -8.517188E-11  1.171426E-01  8.557044E-14
      3546 -1.805712E-10 -1.018137E+00 -8.937295E-14
      3552 -1.575867E-10  5.223608E-01 -6.145084E-14
      3553  7.962148E-12  9.266527E-01 -4.113376E-14
      3554 -4.505262E-11  1.028668E+00 -1.909584E-14
      3555 -6.889298E-12  6.533823E-01  5.873080E-14
      3556  3.122289E-11  1.046700E+00 -3.164136E-15
      3557 -8.803444E-12  7.725463E-01 -4.829470E-15
      3558 -1.106496E-11  6.579894E-01 -1.573741E-14
      3559  7.000158E-11  1.049688E+00  1.221245E-14
      3560 -2.382336E-11  5.909725E-01  1.934564E-14
      3561 -1.667869E-10 -2.999745E-01  1.193490E-14
      3880  1.790866E-11  9.297483E-01  5.678791E-14
      3881  1.551519E-10 -7.127189E-01  3.141931E-14
      3882  1.693190E-10 -6.866457E-02  6.478151E-14
      3883  1.432185E-11  7.641204E-01  6.089573E-14
      3884  6.438133E-11  3.131288E-01 -5.265233E-14
      3886  1.069658E-11  9.199989E-01 -3.105849E-14
      3887 -4.168954E-11  1.359968E+00 -3.053113E-16
      3888  6.531024E-11  1.756401E-01 -1.038059E-14
      3889 -1.262043E-11  4.018635E-01  1.074141E-13
      4008  6.939048E-11 -5.931493E-01  1.086076E-13
      4026 -1.100786E-10  1.285553E-01 -1.605660E-14

 total force (fx,fy,fz) for set CENTER and time  0.1000000E+00

       -5.228181E-10 -5.729773E+00  1.512505E-13

                                INCREMENT     3


 forces (fx,fy,fz) for set CENTER and time  0.1750000E+00

       200  1.296732E-10 -7.137877E+00  6.139533E-14
       201 -7.516906E-11 -6.004735E+00 -1.203482E-13
       202  5.854410E-11 -8.019261E+00 -1.787459E-14
       599  1.388664E-09 -1.535138E+00 -1.734168E-13
       600 -2.563328E-10 -4.261239E-01  1.207368E-15
       601  1.969759E-10 -1.488533E+00 -3.136935E-13
      1562 -4.613671E-10  1.353682E+00 -2.069594E-13
      1809 -1.626089E-09 -5.628561E+00 -2.786660E-14
      1810  1.013281E-09  1.055245E+00  1.595113E-13
      1811 -5.906789E-10  1.738065E+00 -6.350476E-14
      2087  1.302070E-09 -6.256021E+00  1.271760E-13
      2315 -2.064050E-09  9.796105E-02  2.249589E-14
      2320  4.895148E-10  1.975935E+00  2.144118E-13
      2321 -1.834676E-10 -2.339546E-01  1.243727E-13
      2322 -9.285560E-11  1.747877E+00 -1.628073E-13
      2323  1.815663E-10  8.026912E-01 -1.630918E-13
      2324  4.336815E-10  2.309128E+00  1.647571E-13
      2802 -2.850677E-09 -4.080542E-02  2.421952E-13
      2805 -2.386014E-10  1.219573E+00  6.172840E-14
      3544 -7.922661E-10  2.437056E-01 -2.170486E-14
      3546 -1.668900E-09 -1.524576E+00 -1.032507E-13
      3552 -1.432560E-09  8.567250E-01 -8.815171E-14
      3553  7.374637E-11  1.510353E+00  6.883383E-14
      3554 -4.081299E-10  1.678472E+00 -4.074519E-14
      3555 -6.284952E-11  1.062862E+00 -2.023937E-13
      3556  2.879306E-10  1.691282E+00  3.308465E-14
      3557 -7.857727E-11  1.262623E+00 -2.038369E-13
      3558 -9.927402E-11  1.072853E+00  8.559820E-14
      3559  6.392160E-10  1.750939E+00 -6.383782E-14
      3560 -2.145372E-10  9.661641E-01 -6.694645E-14
      3561 -1.518538E-09 -4.617190E-01  2.177147E-13
      3880  1.655319E-10  1.491574E+00  3.548273E-13
      3881  1.408121E-09 -1.122666E+00 -2.143841E-13
      3882  1.550121E-09 -9.272527E-02  9.287016E-14
      3883  1.248074E-10  1.239001E+00  5.995204E-15
      3884  5.789564E-10  5.739163E-01  5.551115E-14
      3886  9.781707E-11  1.503822E+00  4.163336E-14
      3887 -3.754900E-10  2.223331E+00  2.230161E-13
      3888  6.007703E-10  3.679122E-01 -2.518818E-13
      3889 -1.135164E-10  6.574538E-01  2.262079E-14
      4008  6.314257E-10 -8.613080E-01 -1.023556E-13
      4026 -1.021247E-09  2.769850E-01  8.387735E-14

 total force (fx,fy,fz) for set CENTER and time  0.1750000E+00

       -4.872758E-09 -8.103874E+00 -1.442180E-13

                                INCREMENT     4


 forces (fx,fy,fz) for set CENTER and time  0.2875000E+00

       200  1.141670E-09 -1.041560E+01  2.490230E-13
       201 -6.186836E-10 -8.774753E+00  3.195222E-13
       202  4.367621E-10 -1.172516E+01 -7.549517E-14
       599  1.268642E-08 -2.685255E+00 -1.530720E-13
       600 -2.340011E-09 -9.482992E-01  7.566170E-14
       601  1.087247E-09 -2.714871E+00 -2.730038E-13
      1562 -3.688796E-09  2.083415E+00  9.554163E-14
      1809 -1.334180E-08 -8.030542E+00 -2.409184E-14
      1810  9.153018E-09  1.628471E+00 -2.512018E-13
      1811 -4.990255E-09  2.710309E+00  1.215139E-13
      2087  1.026390E-08 -8.834210E+00  5.179190E-13
      2315 -1.855212E-08  2.126812E-01  2.237238E-13
      2320  4.054885E-09  3.103452E+00  4.176659E-13
      2321 -1.613066E-09 -5.535890E-01  3.363976E-14
      2322 -7.610355E-10  2.705407E+00 -7.082668E-13
      2323  1.404462E-09  1.232169E+00 -4.279910E-13
      2324  3.397308E-09  3.554835E+00  5.943440E-13
      2802 -2.607378E-08 -1.048888E-01  5.867529E-14
      2805 -1.990003E-09  1.817820E+00  2.455813E-13
      3544 -7.166608E-09  4.840524E-01 -1.438849E-13
      3546 -1.444204E-08 -2.005122E+00  1.521006E-14
      3552 -1.124275E-08  1.345947E+00 -7.860379E-14
      3553  5.719201E-10  2.306986E+00  4.096723E-14
      3554 -3.226559E-09  2.567803E+00 -1.099121E-13
      3555 -5.362318E-10  1.617789E+00 -1.213474E-13
      3556  2.348625E-09  2.540852E+00  2.631229E-13
      3557 -6.225571E-10  1.936308E+00  6.605827E-15
      3558 -7.758400E-10  1.638893E+00 -1.235678E-13
      3559  4.964158E-09  2.766759E+00  5.284662E-14
      3560 -1.662849E-09  1.482308E+00  1.176836E-13
      3561 -1.168540E-08 -6.048725E-01  1.123546E-13
      3880  1.330501E-09  2.202547E+00 -3.571587E-13
      3881  1.064457E-08 -1.578693E+00 -1.518785E-13
      3882  1.211080E-08 -5.826489E-02  1.473266E-13
      3883  1.069112E-09  1.880915E+00 -2.164935E-13
      3884  4.555582E-09  1.022312E+00  1.582623E-13
      3886  7.448873E-10  2.307242E+00  8.437695E-15
      3887 -2.963618E-09  3.414320E+00 -2.732814E-13
      3888  4.918993E-09  7.247733E-01 -2.423339E-13
      3889 -8.904939E-10  1.009847E+00  2.048361E-13
      4008  5.208310E-09 -1.211780E+00  3.439297E-13
      4026 -9.036660E-09  5.458312E-01  1.184886E-13

 total force (fx,fy,fz) for set CENTER and time  0.2875000E+00

       -4.612803E-08 -9.401857E+00  8.112989E-13

                                INCREMENT     5


 forces (fx,fy,fz) for set CENTER and time  0.4562500E+00

       200  4.536105E-09 -1.463877E+01  4.357625E-13
       201 -3.232255E-09 -1.228721E+01  6.437073E-13
       202  3.501423E-09 -1.658549E+01 -1.306732E-13
       599  2.076652E-08 -5.681550E+00 -1.917355E-13
       600 -3.789330E-09 -2.707768E+00 -5.991319E-13
       601  2.057876E-08 -6.322321E+00  2.002842E-13
      1562 -2.037873E-08  3.349639E+00 -1.090239E-13
      1809 -8.362948E-08 -1.107437E+01 -1.429967E-13
      1810  2.401714E-08  2.668188E+00 -1.121270E-12
      1811 -1.820156E-08  4.574155E+00 -1.116662E-12
      2087  7.598508E-08 -1.209404E+01  1.794120E-13
      2315 -5.871230E-08  1.516332E-01  1.586509E-13
      2320  1.674254E-08  5.392562E+00  9.851009E-13
      2321 -4.201050E-09 -1.650297E+00  7.578382E-13
      2322 -2.866243E-09  4.453716E+00 -1.010858E-13
      2323  1.013502E-08  1.963044E+00 -2.403633E-13
      2324  2.278422E-08  5.734041E+00  1.532663E-13
      2802 -5.469823E-08 -6.014079E-01  2.986500E-13
      2805 -9.198812E-09  2.750130E+00 -2.899903E-13
      3544 -2.744862E-08  9.356541E-01  4.213296E-14
      3546 -7.082645E-08 -2.505898E+00  3.046452E-13
      3552 -7.849143E-08  2.312776E+00 -1.110223E-14
      3553  4.702487E-09  3.651132E+00  2.595701E-13
      3554 -2.032587E-08  4.070628E+00  1.405542E-13
      3555 -1.697685E-09  2.545551E+00 -4.294343E-13
      3556  1.340555E-08  3.904861E+00 -2.031708E-13
      3557 -3.350825E-09  3.078667E+00 -8.726353E-14
      3558 -4.903430E-09  2.591215E+00  3.086420E-14
      3559  4.231314E-08  4.553522E+00 -1.024514E-12
      3560 -1.159512E-08  2.357899E+00 -2.096101E-13
      3561 -9.645116E-08 -5.999171E-01  6.703527E-13
      3880  8.564996E-09  3.255794E+00  2.413625E-13
      3881  9.668795E-08 -2.038550E+00 -4.596323E-13
      3882  8.874405E-08  2.374324E-01  1.574296E-13
      3883  1.180274E-08  2.969220E+00  8.750778E-13
      3884  3.586623E-08  1.888578E+00  4.249379E-13
      3886  6.413440E-09  3.673097E+00  1.558753E-13
      3887 -1.758329E-08  5.452278E+00  4.434231E-13
      3888  3.823624E-08  1.341788E+00  1.573741E-14
      3889 -5.473052E-09  1.608849E+00  5.517808E-14
      4008  3.956970E-08 -2.330974E+00 -1.832423E-13
      4026 -4.183890E-08  9.533165E-01 -2.935985E-13

 total force (fx,fy,fz) for set CENTER and time  0.4562500E+00

       -5.354049E-08 -8.699198E+00  6.853129E-13

                                INCREMENT     6


 forces (fx,fy,fz) for set CENTER and time  0.6562500E+00

       200  3.185155E-11 -2.031222E+01 -8.282264E-14
       201 -1.427692E-11 -1.683467E+01  7.129852E-13
       202  1.089705E-11 -2.328150E+01 -1.220912E-12
       599  4.519232E-10 -1.258041E+01  2.327027E-13
       600 -8.167906E-11 -7.087940E+00  1.489919E-13
       601  9.206197E-12 -1.517955E+01 -3.608225E-13
      1562 -1.161132E-10  5.632850E+00 -7.134293E-13
      1809 -3.071422E-10 -1.557307E+01 -2.067457E-12
      1810  3.057657E-10  4.635830E+00 -8.728573E-13
      1811 -1.505566E-10  8.254988E+00 -2.950973E-13
      2087  2.338535E-10 -1.719919E+01  1.070255E-12
