
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set CENTER and time  0.5000000E-01

       200  1.058812E-07 -2.124009E+00 -5.145884E-14
       201 -8.533174E-08 -1.778895E+00 -2.359224E-14
       202  9.831297E-08 -2.384864E+00  3.240463E-14
       599  8.314858E-08 -4.217342E-01 -5.930673E-14
       600 -2.189524E-08 -1.000024E-01 -6.526377E-14
       601  3.701094E-07 -4.111305E-01 -1.692396E-14
      1562 -2.293704E-07  3.916209E-01 -2.806436E-14
      1809 -2.190772E-06 -1.724666E+00 -9.650614E-14
      1810  2.127635E-07  3.068815E-01 -1.114503E-13
      1811 -2.369274E-07  5.044544E-01  4.986289E-14
      2087  2.341713E-06 -1.942320E+00  1.154632E-14
      2315 -8.645726E-07 -3.415069E-03 -8.760787E-15
      2320  2.816666E-07  5.757758E-01  1.597056E-13
      2321 -1.385415E-07 -5.092660E-02  2.597575E-14
      2322 -3.794314E-08  5.069864E-01 -9.261255E-15
      2323  9.053457E-08  2.322126E-01 -7.524537E-14
      2324  2.169286E-07  6.688804E-01  1.464801E-14
      2802 -7.784984E-07 -2.417066E-02  9.667961E-14
      2805 -2.122990E-07  3.618246E-01  7.743806E-14
      3544 -4.548472E-07  4.424431E-02  1.738887E-14
      3546 -1.569511E-06 -5.097740E-01  1.587619E-14
      3552 -1.990469E-06  2.476518E-01  1.032507E-14
      3553  5.535989E-08  4.393064E-01 -5.168088E-14
      3554 -2.188956E-07  4.872800E-01 -5.148659E-14
      3555 -2.502909E-08  3.101466E-01  1.720846E-14
      3556  2.172622E-07  4.988362E-01  3.175238E-14
      3557 -2.574320E-08  3.655254E-01  4.055090E-14
      3558 -5.502877E-08  3.118199E-01 -1.612599E-14
      3559  4.169981E-07  4.894147E-01  3.441691E-15
      3560 -1.129520E-07  2.795500E-01 -1.787459E-14
      3561 -2.242406E-06 -1.461215E-01 -4.160561E-14
      3880  1.890766E-07  4.446573E-01 -1.057487E-14
      3881  2.211334E-06 -3.437906E-01  6.550316E-14
      3882  2.248162E-06 -3.472519E-02  1.942890E-16
      3883 -4.519356E-07  3.637208E-01  4.449219E-14
      3884  4.673891E-07  1.353940E-01  1.930400E-14
      3886  6.049982E-08  4.352721E-01  3.760880E-14
      3887 -1.989152E-07  6.434678E-01  2.783884E-14
      3888  6.009189E-07  6.538924E-02 -4.404116E-14
      3889 -4.836997E-08  1.900085E-01 -4.318768E-14
      4008  5.729362E-07 -3.091967E-01  2.433644E-14
      4026 -5.945717E-07  4.560761E-02 -1.621620E-14

 total force (fx,fy,fz) for set CENTER and time  0.5000000E-01

       -1.943831E-06 -2.963813E+00 -1.454522E-14

                                INCREMENT     2


 forces (fx,fy,fz) for set CENTER and time  0.1000000E+00

       200  5.745231E-12 -4.028108E+00 -8.526513E-14
       201 -3.351389E-12 -3.379627E+00 -4.751755E-14
       202  2.544041E-12 -4.523029E+00  6.458722E-14
       599  6.155156E-11 -8.106708E-01 -6.593337E-14
       600 -1.140573E-11 -1.984395E-01 -1.305275E-13
       601  9.522093E-12 -7.841400E-01 -8.909540E-15
      1562 -2.101524E-11  7.475069E-01 -5.618422E-14
      1809 -7.341840E-11 -3.237746E+00 -1.320055E-13
      1810  4.455151E-11  5.842880E-01 -1.435102E-13
      1811 -2.662742E-11  9.601730E-01  9.978129E-14
      2087  5.838609E-11 -3.630043E+00 -4.063416E-14
      2315 -9.192785E-11  1.699959E-02 -6.668711E-14
      2320  2.204717E-11  1.093210E+00  2.394335E-13
      2321 -8.163580E-12 -1.033124E-01  5.195844E-14
      2322 -4.287107E-12  9.660348E-01 -1.856675E-14
      2323  8.261776E-12  4.433631E-01 -1.503797E-13
      2324  1.966700E-11  1.275997E+00  2.939315E-14
      2802 -1.253835E-10 -3.441535E-02  1.296463E-13
      2805 -1.065610E-11  6.855718E-01  1.551537E-13
      3544 -3.490207E-11  1.016818E-01  3.474998E-14
      3546 -7.445121E-11 -9.301037E-01  3.208545E-14
      3552 -6.476197E-11  4.718540E-01  9.325873E-15
      3553  3.271735E-12  8.372653E-01 -1.039169E-13
      3554 -1.856575E-11  9.292955E-01 -1.027511E-13
      3555 -2.841974E-12  5.905055E-01  3.425038E-14
      3556  1.284828E-11  9.467567E-01  6.333822E-14
      3557 -3.634759E-12  6.977568E-01  8.129608E-14
      3558 -4.563933E-12  5.944781E-01 -3.275158E-14
      3559  2.872737E-11  9.453648E-01  1.162959E-13
      3560 -9.823160E-12  5.337372E-01 -3.611000E-14
      3561 -6.823918E-11 -2.726840E-01 -1.060818E-13
      3880  7.362335E-12  8.416284E-01 -2.131628E-14
      3881  6.373045E-11 -6.464084E-01  1.137423E-13
      3882  6.962080E-11 -6.305031E-02 -1.360023E-14
      3883  6.391851E-12  6.909426E-01  2.842171E-14
      3884  2.660075E-11  2.780523E-01 -1.443290E-14
      3886  4.402151E-12  8.309248E-01  7.521761E-14
      3887 -1.719329E-11  1.228298E+00  5.545564E-14
      3888  2.658081E-11  1.521511E-01 -8.806844E-14
      3889 -5.206358E-12  3.629100E-01 -8.609780E-14
      4008  2.815279E-11 -5.456621E-01  2.434858E-14
      4026 -4.533104E-11  1.105996E-01  3.025358E-15

