
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

       398  1.038308E-09 -1.985509E+00  4.319461E-15
       399  3.343945E-11  4.032919E-01  3.009312E-15
       400  3.253761E-11  3.875072E-01 -2.832803E-15
       401  5.684486E-10 -1.938830E+00  4.250073E-16
      1007  9.534568E-10  3.944247E-01  4.442193E-15
      1198  8.100769E-10  4.349744E-01 -9.117815E-15
      1352  8.935800E-10  8.542546E-01 -3.386180E-15
      1353  7.226988E-10  3.197595E-01  3.232657E-15
      1468  7.468475E-10  8.131858E-01 -4.758346E-15
      1520  5.587497E-10  2.941063E-01  4.855057E-16

 total force (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

        6.358143E-09 -2.283494E-02 -4.181009E-15

                                INCREMENT     2


 forces (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

       398  1.198841E-13 -3.965923E+00  1.020017E-15
       399 -1.775318E-14  8.068205E-01  5.903264E-15
       400  1.968964E-14  7.746985E-01 -5.680352E-15
       401 -6.283548E-15 -3.882377E+00 -2.626371E-15
      1007  3.194741E-14  7.891291E-01  1.383420E-14
      1198 -1.157709E-13  8.703809E-01 -1.988047E-14
      1352  3.937769E-14  1.708582E+00 -4.007211E-15
      1353  5.182794E-14  6.395616E-01  2.589075E-16
      1468 -1.205598E-13  1.625931E+00  1.755540E-15
      1520  1.939953E-13  5.875327E-01  3.925679E-15

 total force (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

        1.963547E-13 -4.566407E-02 -5.496797E-15

                                INCREMENT     3


 forces (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

       398  7.095670E-14 -6.926934E+00  7.854828E-15
       399  5.398561E-15  1.412540E+00  1.129478E-14
       400  3.917290E-15  1.354877E+00 -1.092355E-14
       401 -1.158864E-13 -6.806485E+00 -1.022099E-14
      1007 -8.315177E-14  1.381707E+00  1.988795E-14
      1198 -1.028217E-13  1.524295E+00 -1.923006E-14
      1352  1.405226E-13  2.990176E+00 -6.342149E-15
      1353 -4.225543E-14  1.119338E+00  8.983266E-15
      1468 -2.431403E-13  2.844193E+00  1.341982E-14
      1520  4.435725E-13  1.026397E+00 -1.693177E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

        7.711220E-14 -7.989758E-02 -2.207869E-15

                                INCREMENT     4


 forces (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

       398 -5.244069E-15 -1.134667E+01  3.602674E-14
       399 -6.118641E-15  2.322027E+00  1.403738E-14
       400 -1.666510E-14  2.223726E+00 -2.217324E-14
       401 -4.064062E-13 -1.121224E+01 -2.128853E-14
      1007  4.590754E-13  2.271735E+00  6.796300E-14
      1198 -1.661263E-13  2.506962E+00 -9.853793E-14
      1352 -1.379232E-13  4.912695E+00 -2.546574E-14
      1353  1.564838E-13  1.839143E+00 -2.423734E-14
      1468 -1.589155E-13  4.669568E+00  1.951217E-14
      1520  1.607536E-13  1.681825E+00  1.541389E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

       -1.210863E-13 -1.312272E-01 -3.874960E-14

                                INCREMENT     5


 forces (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

       398 -1.106970E-13 -1.792675E+01  5.009881E-14
       399  3.642496E-14  3.688123E+00  3.198830E-14
       400  6.186187E-15  3.523644E+00 -3.264056E-14
       401  2.822048E-13 -1.786431E+01 -8.909540E-15
      1007  9.913142E-14  3.609355E+00  1.332589E-13
      1198  2.496763E-14  3.984947E+00 -8.522783E-14
      1352  2.575843E-13  7.796418E+00 -5.909162E-14
      1353 -6.156411E-14  2.919094E+00 -1.115514E-14
      1468 -1.310044E-13  7.402782E+00  6.550316E-15
      1520 -8.135889E-13  2.658511E+00 -2.879641E-16

 total force (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

       -4.103552E-13 -2.081831E-01  2.458363E-14

                                INCREMENT     6


 forces (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

       398 -1.464627E-13 -2.564732E+01  8.995582E-14
       399 -1.311440E-13  5.309732E+00  4.463097E-14
       400  1.558031E-14  5.058732E+00 -3.955863E-14
       401  4.607426E-13 -2.581443E+01  4.268808E-14
      1007 -5.967415E-13  5.198611E+00  2.542237E-14
      1198  1.334800E-12  5.742710E+00 -1.061321E-13
      1352 -4.221319E-14  1.121336E+01 -7.108203E-14
      1353 -5.403170E-14  4.199253E+00 -4.914732E-14
      1468 -5.723569E-13  1.063397E+01  8.631984E-15
      1520  3.748478E-13  3.806038E+00  7.956136E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

        6.430204E-13 -2.993461E-01  2.497048E-14

                                INCREMENT     7


 forces (fx,fy,fz) for set SHUTTLE and time  0.8562500E+00

       398 -6.118404E-13 -3.328198E+01  8.248957E-14
       399  1.697761E-13  6.933610E+00  2.783884E-14
       400 -6.403298E-16  6.587365E+00 -4.085621E-14
       401 -8.086934E-14 -3.383455E+01 -1.284528E-13
      1007  6.090863E-13  6.792024E+00  1.480378E-13
      1198  4.834853E-13  7.506914E+00 -3.303555E-13
      1352 -5.232793E-14  1.462851E+01  4.926615E-14
      1353  2.418022E-13  5.479438E+00 -5.420924E-14
      1468  5.439073E-13  1.385548E+01 -1.179612E-14
      1520 -9.179961E-13  4.942704E+00  1.372791E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.8562500E+00

        3.843831E-13 -3.904819E-01 -1.207584E-13

                                INCREMENT     8


 forces (fx,fy,fz) for set SHUTTLE and time  0.1000000E+01

       398  1.143252E-12 -3.871560E+01  1.398326E-13
       399  3.857006E-14  8.101895E+00  4.092560E-14
       400  1.045524E-13  7.681833E+00 -5.002249E-14
       401  7.869087E-13 -3.964117E+01 -1.070255E-13
      1007 -6.797153E-13  7.939796E+00  4.727850E-13
      1198 -3.535391E-13  8.778822E+00 -3.408315E-13
      1352  8.572795E-13  1.708150E+01  1.643130E-14
      1353  5.081765E-13  6.399461E+00  1.141665E-14
      1468 -5.998238E-13  1.616449E+01 -4.524159E-14
      1520  4.931404E-13  5.752987E+00 -1.299828E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.1000000E+01

        2.298802E-12 -4.559811E-01  8.287208E-15
