
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

       398  7.234201E-07 -1.009431E+01  3.541611E-14
       399  2.280828E-08  2.063662E+00  1.670539E-14
       400  2.273173E-08  1.977184E+00 -1.709917E-14
       401  3.748361E-07 -9.958803E+00  2.352285E-14
      1007  6.533355E-07  2.018862E+00  1.018786E-13
      1198  5.591182E-07  2.227707E+00 -7.200143E-14
      1352  6.216270E-07  4.366769E+00 -2.724210E-14
      1353  4.899372E-07  1.634732E+00  1.723990E-14
      1468  4.989949E-07  4.151487E+00  8.007484E-15
      1520  3.807470E-07  1.496060E+00 -4.893481E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

        4.347556E-06 -1.166502E-01  3.749280E-14

                                INCREMENT     2


 forces (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

       398  1.752727E-12 -2.005302E+01  5.043188E-14
       399  6.703372E-13  4.132685E+00  3.453487E-14
       400  5.755312E-13  3.945343E+00 -3.429895E-14
       401  1.020309E-12 -2.003800E+01  5.381806E-14
      1007  6.714590E-12  4.044877E+00  2.077418E-13
      1198  5.421604E-12  4.466461E+00 -1.563871E-13
      1352  4.211399E-12  8.733827E+00 -3.191891E-14
      1353  4.277114E-12  3.270234E+00  3.552107E-14
      1468  4.165552E-12  8.290031E+00 -4.626854E-14
      1520  5.080297E-12  2.974366E+00 -1.751203E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

        3.388946E-11 -2.331935E-01  9.566219E-14

                                INCREMENT     3


 forces (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

       398 -4.938550E-13 -3.473011E+01  1.534328E-13
       399  2.824455E-14  7.243942E+00  1.418310E-14
       400  1.608696E-13  6.878520E+00 -6.209616E-14
       401  1.178443E-12 -3.537397E+01  7.849277E-14
      1007  2.357160E-12  7.096786E+00  1.986033E-13
      1198  2.646172E-12  7.844547E+00 -9.627021E-14
      1352  3.882649E-13  1.528042E+01 -1.089406E-13
      1353  1.180666E-12  5.723902E+00  3.264012E-14
      1468 -1.021826E-13  1.446953E+01 -2.248202E-14
      1520  8.174137E-13  5.158542E+00 -2.495573E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

        8.161197E-12 -4.078850E-01  1.626073E-13

                                INCREMENT     4


 forces (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

       398  1.334919E-09 -5.614128E+01  1.253442E-13
       399  5.109827E-10  1.192127E+01  5.917489E-14
       400  4.356835E-10  1.122927E+01 -5.695444E-14
       401  8.203679E-10 -5.883968E+01 -7.310819E-14
      1007  4.745084E-09  1.170212E+01  6.436414E-13
      1198  4.167597E-09  1.295433E+01 -4.448039E-13
      1352  3.205054E-09  2.507815E+01 -3.363976E-14
      1353  3.188896E-09  9.402238E+00 -1.226085E-13
      1468  2.971875E-09  2.366331E+01  1.043610E-14
      1520  3.110411E-09  8.360306E+00 -9.560408E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

        2.449087E-08 -6.699582E-01  1.187765E-14

                                INCREMENT     5


 forces (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

       398  1.357145E-07 -8.685153E+01  2.261524E-13
       399  5.416779E-08  1.893770E+01  1.302847E-13
       400  4.472207E-08  1.762585E+01 -1.321165E-13
       401  8.724321E-08 -9.498008E+01 -8.559820E-14
      1007  4.960398E-07  1.866640E+01  4.485440E-13
      1198  4.335356E-07  2.070700E+01 -2.948336E-13
      1352  3.304197E-07  3.968238E+01 -9.614531E-14
      1353  3.399221E-07  1.490414E+01 -2.406695E-13
      1468  3.141928E-07  3.724627E+01  1.347811E-13
      1520  3.264967E-07  1.299773E+01  1.101758E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

        2.562454E-06 -1.064134E+00  2.005748E-13

                                INCREMENT     6


 forces (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

       398  1.668448E-06 -1.210022E+02  3.739231E-13
       399  7.017578E-07  2.720836E+01  8.659740E-15
       400  5.543664E-07  2.497062E+01 -3.669287E-14
       401  1.095743E-06 -1.390631E+02  2.045031E-13
      1007  6.311215E-06  2.699587E+01  6.107753E-13
      1198  5.488195E-06  3.001510E+01 -9.549028E-13
      1352  4.153597E-06  5.676688E+01  9.414691E-14
      1353  4.392533E-06  2.137834E+01 -7.417678E-15
      1468  4.002037E-06  5.294980E+01 -1.001421E-13
      1520  4.157414E-06  1.824538E+01  1.243450E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

        3.252531E-05 -1.534938E+00  2.052872E-13

                                INCREMENT     7


 forces (fx,fy,fz) for set SHUTTLE and time  0.8562500E+00

       398  3.966382E-06 -1.526932E+02  4.711787E-13
       399  1.762559E-06  3.537772E+01  2.044198E-13
       400  1.331445E-06  3.202365E+01 -1.740830E-13
       401  2.640522E-06 -1.842263E+02  1.221245E-13
      1007  1.558202E-05  3.539221E+01  7.573109E-13
      1198  1.348815E-05  3.943194E+01 -1.180250E-12
      1352  1.013264E-05  7.352125E+01  8.648637E-14
      1353  1.098773E-05  2.777496E+01  3.573530E-15
