
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

       398  5.294518E-08 -5.283352E+00  1.129652E-14
       399  1.690143E-09  1.075966E+00  9.089951E-16
       400  1.660581E-09  1.032646E+00 -2.990663E-15
       401  2.835538E-08 -5.180680E+00  2.400857E-15
      1007  4.828966E-08  1.052419E+00  4.099282E-14
      1198  4.114568E-08  1.160890E+00 -2.917848E-14
      1352  4.553283E-08  2.278165E+00 -3.864964E-15
      1353  3.644723E-08  8.527845E-01  7.361299E-15
      1468  3.744990E-08  2.167508E+00 -7.702172E-15
      1520  2.823809E-08  7.827721E-01 -2.196030E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

        3.217547E-07 -6.088008E-02 -2.736093E-15

                                INCREMENT     2


 forces (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

       398 -3.276025E-15 -1.053018E+01  2.881029E-14
       399 -1.773253E-14  2.153524E+00 -1.217776E-15
       400  1.645568E-14  2.062959E+00 -6.696033E-15
       401  2.529530E-13 -1.039459E+01  1.333655E-14
      1007  3.167552E-13  2.106810E+00  5.789466E-14
      1198 -1.968309E-13  2.324825E+00 -4.200676E-14
      1352  3.372763E-13  4.556668E+00 -8.208711E-15
      1353  8.867789E-14  1.705834E+00  1.369347E-14
      1468  1.230868E-13  4.331724E+00 -1.129652E-14
      1520  4.166694E-14  1.560709E+00 -3.931230E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

        9.590323E-13 -1.217235E-01  4.996871E-15

                                INCREMENT     3


 forces (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

       398 -1.301450E-13 -1.833096E+01  6.758483E-14
       399  4.469694E-14  3.772518E+00  3.123543E-14
       400  5.800753E-14  3.603748E+00 -9.877515E-15
       401 -4.699375E-13 -1.827662E+01  2.614575E-14
      1007  5.423274E-13  3.692024E+00  1.620336E-13
      1198  2.612632E-13  4.076336E+00 -9.992875E-14
      1352  3.910882E-13  7.974413E+00 -3.819167E-14
      1353  1.230715E-13  2.985765E+00 -3.975466E-14
      1468 -1.669503E-14  7.571299E+00 -2.453593E-14
      1520  1.115967E-12  2.718547E+00 -3.620021E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

        1.919644E-12 -2.129322E-01  3.851086E-14

                                INCREMENT     4


 forces (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

       398  7.879288E-14 -2.987300E+01  1.037503E-13
       399  2.370142E-14  6.205999E+00  4.939105E-14
       400  2.835503E-14  5.903491E+00 -3.629042E-14
       401  1.697600E-13 -3.023367E+01  1.912359E-14
      1007  3.394827E-13  6.077801E+00  2.274292E-13
      1198  5.926355E-13  6.715911E+00 -1.147259E-13
      1352  8.097863E-14  1.309909E+01 -7.271961E-14
      1353  3.749983E-13  4.906033E+00 -1.843144E-15
      1468  7.489116E-13  1.241377E+01  5.134781E-15
      1520 -8.068615E-13  4.434914E+00 -4.730591E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

        1.630755E-12 -3.496626E-01  1.319439E-13

                                INCREMENT     5


 forces (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

       398  8.728149E-11 -4.681934E+01  2.652878E-13
       399  3.317119E-11  9.864106E+00  7.886747E-14
       400  2.831548E-11  9.324378E+00 -3.877454E-14
       401  5.199983E-11 -4.845798E+01 -8.032464E-14
      1007  3.096506E-10  9.673629E+00  1.710437E-15
      1198  2.742615E-10  1.070189E+01 -1.323698E-13
      1352  2.103539E-10  2.077533E+01 -2.572942E-13
      1353  2.050792E-10  7.785783E+00  1.061126E-13
      1468  1.908636E-10  1.963375E+01 -1.331157E-13
      1520  2.025984E-10  6.963734E+00  1.295145E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

        1.593575E-09 -5.547165E-01 -6.038616E-14

                                INCREMENT     6


 forces (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

       398  2.626855E-09 -6.631839E+01  1.554312E-15
       399  1.019424E-09  1.420493E+01  1.534745E-13
       400  8.625685E-10  1.332815E+01 -6.813994E-15
       401  1.658239E-09 -7.047764E+01 -3.408385E-14
      1007  9.433414E-09  1.396041E+01  3.137005E-13
      1198  8.270316E-09  1.546504E+01 -4.140160E-13
      1352  6.328193E-09  2.984334E+01 -2.048361E-13
      1353  6.397950E-09  1.119463E+01 -7.896635E-14
      1468  5.957827E-09  2.811122E+01 -4.107825E-15
      1520  6.205796E-09  9.890342E+00 -3.964884E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

        4.876058E-08 -7.979761E-01 -3.137438E-13

                                INCREMENT     7


 forces (fx,fy,fz) for set SHUTTLE and time  0.8562500E+00

       398  9.118793E-09 -8.516643E+01  2.082778E-13
       399  3.633501E-09  1.854278E+01  7.760459E-14
       400  3.010708E-09  1.726990E+01 -9.803269E-14
       401  5.889697E-09 -9.291557E+01 -5.984102E-14
      1007  3.334090E-08  1.827223E+01  7.163228E-13
      1198  2.912505E-08  2.026744E+01 -6.238621E-13
      1352  2.217841E-08  3.886320E+01 -1.805223E-13
      1353  2.284936E-08  1.459481E+01 -6.260010E-14
      1468  2.115041E-08  3.648822E+01 -4.218847E-14
      1520  2.195658E-08  1.274155E+01  1.676159E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.8562500E+00

        1.722534E-07 -1.041860E+00  1.027746E-13

                                INCREMENT     8


 forces (fx,fy,fz) for set SHUTTLE and time  0.1000000E+01

       398  2.452441E-09 -9.830458E+01  3.015366E-13
       399  9.981863E-10  2.165381E+01  9.942047E-14
       400  8.135784E-10  2.006092E+01  2.586820E-14
       401  1.604985E-09 -1.092782E+02 -1.897371E-13
      1007  9.097785E-09  2.138552E+01  6.825096E-14
      1198  7.938531E-09  2.374157E+01 -3.031464E-13
      1352  6.019082E-09  4.530774E+01 -6.417089E-14
      1353  6.277139E-09  1.703093E+01  1.878532E-14
      1468  5.780171E-09  4.243934E+01 -3.430589E-14
      1520  5.995094E-09  1.474516E+01  1.903061E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.1000000E+01

        4.697700E-08 -1.217750E+00  1.128073E-13
