
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

       398  9.830701E-08 -6.160369E+00  1.680600E-14
       399  3.131087E-09  1.255452E+00  6.593684E-15
       400  3.084181E-09  1.204530E+00 -9.461182E-15
       401  5.233852E-08 -6.047368E+00  7.889522E-15
      1007  8.950167E-08  1.228014E+00  2.676505E-14
      1198  7.632080E-08  1.354668E+00 -3.228602E-14
      1352  8.453048E-08  2.657898E+00 -1.369044E-14
      1353  6.747451E-08  9.949423E-01 -1.567941E-14
      1468  6.922126E-08  2.528445E+00 -6.453171E-15
      1520  5.230555E-08  9.127637E-01  1.751030E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.5000000E-01

        5.962151E-07 -7.102272E-02 -2.005666E-15

                                INCREMENT     2


 forces (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

       398  4.318846E-13 -1.227093E+01  3.298750E-14
       399  1.136255E-14  2.513038E+00  1.409289E-14
       400 -5.953191E-15  2.405854E+00 -1.975503E-14
       401  2.555521E-13 -1.213986E+01  3.289036E-15
      1007  2.926477E-14  2.458707E+00  9.370109E-14
      1198 -5.357558E-13  2.713472E+00 -6.225619E-14
      1352  4.161084E-13  5.316193E+00 -2.335632E-14
      1353  1.511855E-14  1.990232E+00 -3.108798E-14
      1468  2.399415E-13  5.052351E+00 -8.507084E-15
      1520  5.826061E-13  1.818947E+00 -1.462719E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.1000000E+00

        1.440130E-12 -1.419973E-01 -1.551927E-14

                                INCREMENT     3


 forces (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

       398 -3.361322E-13 -2.134181E+01 -7.910339E-15
       399  2.254842E-13  4.402896E+00  1.618844E-14
       400  8.366593E-14  4.201342E+00 -1.961278E-14
       401 -1.167139E-13 -2.136134E+01  5.995204E-14
      1007  1.239642E-12  4.309653E+00  1.511022E-13
      1198  7.219049E-13  4.759268E+00 -8.277407E-14
      1352  4.448399E-13  9.303353E+00 -4.589384E-14
      1353  8.629112E-13  3.483592E+00  2.029280E-14
      1468  8.235575E-13  8.828787E+00 -1.126876E-14
      1520  2.453944E-14  3.165879E+00 -6.345792E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.1750000E+00

        3.973699E-12 -2.483881E-01  1.661778E-14

                                INCREMENT     4


 forces (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

       398  2.507161E-13 -3.473011E+01  1.147415E-13
       399  4.331626E-14  7.243942E+00  2.108036E-14
       400  1.625839E-13  6.878520E+00  1.343370E-14
       401 -2.674944E-13 -3.537397E+01 -3.891332E-14
      1007  1.558382E-12  7.096786E+00  2.828640E-14
      1198  2.016750E-12  7.844547E+00 -1.283522E-13
      1352  8.399193E-13  1.528042E+01 -3.247402E-14
      1353  6.244099E-13  5.723902E+00  8.494594E-14
      1468  1.635487E-12  1.446953E+01 -1.045830E-13
      1520  9.695762E-13  5.158542E+00  1.492487E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.2875000E+00

        7.833647E-12 -4.078850E-01  1.074141E-13

                                INCREMENT     5


 forces (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

       398  6.191975E-10 -5.430878E+01  6.628031E-14
       399  2.365936E-10  1.151430E+01  8.151813E-14
       400  2.021803E-10  1.085349E+01  1.892930E-14
       401  3.811303E-10 -5.677819E+01  8.065770E-14
      1007  2.199277E-09  1.130040E+01  1.974011E-13
      1198  1.933224E-09  1.250805E+01 -2.692915E-13
      1352  1.486379E-09  2.422769E+01 -8.604228E-14
      1353  1.476438E-09  9.082599E+00  1.153199E-13
      1468  1.376047E-09  2.286786E+01 -1.459388E-13
      1520  1.442875E-09  8.085421E+00 -1.165318E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.4562500E+00

        1.135334E-08 -6.471570E-01 -5.769799E-14

                                INCREMENT     6


 forces (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

       398  1.364960E-08 -7.670744E+01  3.211875E-13
       399  5.373018E-09  1.657814E+01  3.064216E-14
       400  4.494249E-09  1.549193E+01 -2.563227E-14
       401  8.723575E-09 -8.269917E+01 -1.021405E-14
      1007  4.949155E-08  1.631548E+01  1.979007E-13
      1198  4.330880E-08  1.808670E+01 -2.751757E-13
      1352  3.305223E-08  3.478307E+01  5.440093E-15
      1353  3.376013E-08  1.305545E+01 -1.662988E-13
      1468  3.133130E-08  3.270575E+01 -2.187139E-14
      1520  3.257132E-08  1.145885E+01  2.650657E-15

 total force (fx,fy,fz) for set SHUTTLE and time  0.6562500E+00

        2.557558E-07 -9.312482E-01  5.862888E-14

                                INCREMENT     7


 forces (fx,fy,fz) for set SHUTTLE and time  0.8562500E+00

       398  4.264983E-08 -9.821062E+01  3.731460E-13
       399  1.732166E-08  2.163130E+01  1.511014E-13
       400  1.411888E-08  2.004082E+01 -1.214584E-13
       401  2.777038E-08 -1.091589E+02  1.236788E-13
      1007  1.578517E-07  2.136292E+01  4.465733E-13
      1198  1.376648E-07  2.371634E+01 -4.570372E-13
      1352  1.045515E-07  4.526117E+01 -1.353362E-13
      1353  1.088410E-07  1.701330E+01 -5.470624E-14
      1468  1.001983E-07  4.239644E+01  9.325873E-15
      1520  1.039938E-07  1.473078E+01  7.140122E-14

 total force (fx,fy,fz) for set SHUTTLE and time  0.8562500E+00

        8.149619E-07 -1.216474E+00  4.066886E-13

                                INCREMENT     8


 forces (fx,fy,fz) for set SHUTTLE and time  0.1000000E+01

       398  1.119846E-08 -1.131051E+02  1.527667E-13
       399  4.657267E-09  2.524908E+01 -3.219647E-15
       400  3.725188E-09  2.324946E+01 -1.731115E-13
       401  7.366417E-09 -1.284727E+02  1.637579E-13
      1007  4.213515E-08  2.500871E+01  6.780410E-13
      1198  3.665880E-08  2.779123E+01 -5.830891E-13
      1352  2.773868E-08  5.273148E+01  1.281197E-13
      1353  2.924608E-08  1.984496E+01 -3.384446E-14
      1468  2.675348E-08  4.925900E+01  1.441069E-13
      1520  2.776559E-08  1.702138E+01 -6.081802E-13

 total force (fx,fy,fz) for set SHUTTLE and time  0.1000000E+01

        2.172451E-07 -1.422509E+00 -1.346527E-13
